gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000160185	4447.081350380407	-0.012738455092231914	0.17684558295775954	-0.07203151404281644	0.9425768284033093	0.981136789565263
ENSG00000243489	605.8756831571698	-0.023251035716620884	0.3806050381368128	-0.06108966878221679	0.9512877969019772	0.985723554255895
ENSG00000155304	1700.7971525388996	0.012280079783287455	0.28070699723763437	0.04374696713702392	0.9651061006683362	0.9888178705534635
ENSG00000157554	16218.07644900914	-0.006528131701148985	0.16574903545818223	-0.0393856391568324	0.9685829293189369	0.9888178705534635
ENSG00000275464	3761.14914893476	0.007478314292204637	0.19351693269000353	0.038644237422800695	0.9691740322528849	0.9888178705534635
ENSG00000171189	8158.746845755154	-0.004782664085255078	0.18704207607054332	-0.025569990377198797	0.9796003224502241	0.9888178705534635
ENSG00000205670	2215.37636192137	-0.004287903147029476	0.20535558867086373	-0.020880382047463862	0.98334107607115	0.9888178705534635
ENSG00000159055	574.3930177804739	-0.007043499876925377	0.3853438568607212	-0.01827847973056226	0.9854166952864324	0.9888178705534635
ENSG00000182240	7687.693563560026	-0.003885498860003789	0.22821265466286833	-0.017025781789987586	0.9864160478571126	0.9888178705534635
ENSG00000183067	933.9096571726186	0.004037234803929166	0.28806157907344015	0.014015179729678178	0.9888178705534635	0.9888178705534635
