gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000221859	310.9956440590793	0.552581893842717	0.4452619844186616	1.2410264365240464	0.21459598296109103	0.9572096190390598
ENSG00000157538	7108.642826050743	0.21735844221603376	0.17558106719933403	1.2379378123341205	0.21573912041865928	0.9572096190390598
ENSG00000275895	7277.928328427554	0.2162344786776915	0.17980578407751815	1.2026002377346667	0.2291310556512528	0.9572096190390598
ENSG00000183570	7225.338378358927	-0.1898369069076857	0.1578679662710058	-1.2025042913506598	0.22916820447872085	0.9572096190390598
ENSG00000159197	257.1569803850413	0.5182105962417661	0.43159875728403535	1.200676757048055	0.2298766135965743	0.9572096190390598
ENSG00000186967	111.33630239849114	-0.6691879413902346	0.5576616829371251	-1.1999891006778813	0.23014357346382708	0.9572096190390598
ENSG00000154736	3219.2067740641787	0.685140300745563	0.5712932825372352	1.199279462385255	0.23041929814753817	0.9572096190390598
ENSG00000142197	3518.5902892836343	-0.22841251373038818	0.19060640116940472	-1.1983465000599987	0.23078215093254062	0.9572096190390598
ENSG00000198743	3926.8673668461747	0.3267100156597423	0.27643256208906397	1.1818796352742242	0.23725346352455084	0.9572096190390598
ENSG00000272804	536.6965463411606	0.4280125707719982	0.3707308466568063	1.1545102724301193	0.24829102954001733	0.9572096190390598
ENSG00000183640	166.84577087336257	-0.6043192579612451	0.5290614437649064	-1.1422477768570491	0.253351041851073	0.9572096190390598
ENSG00000156304	5366.237230310186	-0.1843726980987161	0.16530367720241612	-1.1153575118171737	0.2646972491496718	0.9572096190390598
ENSG00000160193	3250.3212332064945	-0.20345708475319516	0.1837024616926754	-1.1075359735438288	0.2680622679887561	0.9572096190390598
ENSG00000160209	13934.925421441345	-0.16367506642067442	0.14807084921326216	-1.1053834518429617	0.2689934711396809	0.9572096190390598
ENSG00000231068	88.36815417832253	-0.694704176346368	0.6304467476176996	-1.1019236421973484	0.2704948692567259	0.9572096190390598
ENSG00000160199	5548.224151579067	-0.18653010746076426	0.17204498363217374	-1.0841938167727065	0.27827887263606105	0.9572096190390598
ENSG00000160183	6170.9441672916955	0.19759011797905976	0.18238405326725052	1.083373871999256	0.27864250811344604	0.9572096190390598
ENSG00000241837	2874.224620337166	0.22562553697798038	0.20934364461062765	1.0777759095464137	0.2811337728373834	0.9572096190390598
ENSG00000159082	14600.285439039082	0.17021905940281876	0.158151033348618	1.0763069693487162	0.28178999277034167	0.9572096190390598
ENSG00000156273	5822.931576126879	0.2154360300847887	0.20414014323236065	1.0553339812227456	0.2912726049667433	0.9572096190390598
ENSG00000244362	120.82973315117829	0.5659418515733428	0.5375318323021256	1.0528527197162325	0.29240849825890963	0.9572096190390598
ENSG00000159079	3242.61963687336	-0.2096763632733876	0.19946590301086173	-1.0511890007685667	0.293171793893718	0.9572096190390598
ENSG00000249209	326.61967547661635	-0.40576152788158326	0.39411292652308183	-1.0295565067131063	0.30321824108429135	0.9572096190390598
ENSG00000187766	306.25218289089594	0.49165593979532207	0.4806782027062297	1.0228380172582976	0.3063844396659314	0.9572096190390598
ENSG00000274749	204.44386968993683	0.44253387278483175	0.4326668363170176	1.0228051600899324	0.3063999777893953	0.9572096190390598
ENSG00000215455	429.4680245306582	0.43247076364076675	0.44281074496121947	0.9766492086334575	0.32874284845369545	0.9572096190390598
ENSG00000198390	213.15979642162176	0.4409283778952785	0.4547196468945862	0.9696708310417368	0.33221059433459427	0.9572096190390598
ENSG00000160298	6777.3202476993565	-0.19379612766878956	0.20078373147853076	-0.9651983566682126	0.3344454699062038	0.9572096190390598
ENSG00000221837	684.3011507504908	0.294463616554014	0.3068624908216443	0.9595946893527733	0.3372592428804943	0.9572096190390598
ENSG00000159110	5273.287793952842	0.1606709442732195	0.17077413757458818	0.940838856252716	0.34678744523041194	0.9572096190390598
